trip_id,user_id,trip_timestamp,fare,payment_method_hash,is_fraud,signup_date,device_id
2104,779,2025-01-21 06:05:00,38.46,card_644,0,2024-12-26,device_466
6184,779,2025-01-23 00:08:00,88.3,card_566,0,2024-12-26,device_466
8159,779,2025-01-24 17:04:00,31.85,card_665,0,2024-12-26,device_466
7976,779,2025-01-25 03:34:00,45.22,card_484,0,2024-12-26,device_466
2182,779,2025-01-26 12:12:00,64.66,card_553,0,2024-12-26,device_466
95,779,2025-01-28 12:47:00,57.07,card_839,0,2024-12-26,device_466
1148,780,2025-01-02 16:08:00,69.98,card_230,0,2024-07-14,device_150
4274,780,2025-01-02 17:21:00,45.46,card_426,0,2024-07-14,device_150
8685,780,2025-01-03 21:43:00,33.01,card_199,0,2024-07-14,device_150
4254,780,2025-01-06 06:37:00,47.01,card_768,0,2024-07-14,device_150
5124,780,2025-01-06 08:17:00,22.06,card_246,0,2024-07-14,device_150
8874,780,2025-01-07 07:35:00,33.57,card_253,0,2024-07-14,device_150
4467,780,2025-01-11 10:25:00,78.5,card_857,0,2024-07-14,device_150
5797,780,2025-01-15 13:06:00,58.28,card_710,0,2024-07-14,device_150
458,780,2025-01-16 08:34:00,14.63,card_865,0,2024-07-14,device_150
5098,780,2025-01-18 16:03:00,83.37,card_807,0,2024-07-14,device_150
5793,780,2025-01-20 14:05:00,41.42,card_175,0,2024-07-14,device_150
7617,780,2025-01-23 10:21:00,66.88,card_576,0,2024-07-14,device_150
1880,780,2025-01-26 01:40:00,35.05,card_99,0,2024-07-14,device_150
9726,780,2025-01-26 12:07:00,54.79,card_560,0,2024-07-14,device_150
6251,780,2025-01-29 08:48:00,51.3,card_556,0,2024-07-14,device_150
2640,780,2025-01-30 14:19:00,93.04,card_241,0,2024-07-14,device_150
7827,780,2025-01-30 23:44:00,86.52,card_877,0,2024-07-14,device_150
9619,781,2025-01-11 05:06:00,58.39,card_236,0,2024-08-19,device_59
7345,781,2025-01-12 10:36:00,37.01,card_383,0,2024-08-19,device_59
8552,781,2025-01-18 08:20:00,51.66,card_426,0,2024-08-19,device_59
5610,781,2025-01-18 23:04:00,83.55,card_327,0,2024-08-19,device_59
8760,781,2025-01-20 07:26:00,5.64,card_738,0,2024-08-19,device_59
5306,781,2025-01-23 01:04:00,37.68,card_635,0,2024-08-19,device_59
3740,781,2025-01-29 23:53:00,80.61,card_467,0,2024-08-19,device_59
3696,782,2025-01-05 18:48:00,42.21,card_405,0,2024-08-10,device_238
5622,782,2025-01-06 04:15:00,52.64,card_32,0,2024-08-10,device_238
7223,782,2025-01-06 14:22:00,13.24,card_88,0,2024-08-10,device_238
9709,782,2025-01-06 14:59:00,43.37,card_99,0,2024-08-10,device_238
143,782,2025-01-07 19:37:00,90.79,card_337,0,2024-08-10,device_238
918,782,2025-01-16 12:34:00,62.11,card_223,0,2024-08-10,device_238
787,782,2025-01-22 08:05:00,59.58,card_863,0,2024-08-10,device_238
6896,783,2025-01-03 06:46:00,12.73,card_511,0,2024-04-05,device_262
8813,783,2025-01-04 06:00:00,16.3,card_285,0,2024-04-05,device_262
1528,783,2025-01-09 15:52:00,67.16,card_468,0,2024-04-05,device_262
548,783,2025-01-10 12:45:00,37.59,card_427,0,2024-04-05,device_262
1687,783,2025-01-12 19:28:00,76.91,card_733,0,2024-04-05,device_262
8421,783,2025-01-13 18:08:00,61.63,card_591,0,2024-04-05,device_262
4948,783,2025-01-14 15:42:00,90.97,card_240,0,2024-04-05,device_262
9474,783,2025-01-18 05:07:00,28.82,card_103,0,2024-04-05,device_262
2524,783,2025-01-19 17:03:00,67.79,card_425,0,2024-04-05,device_262
9124,783,2025-01-23 08:36:00,12.78,card_743,0,2024-04-05,device_262
9200,783,2025-01-24 15:17:00,63.59,card_136,0,2024-04-05,device_262
802,783,2025-01-27 16:45:00,85.67,card_393,0,2024-04-05,device_262
9528,784,2025-01-01 13:33:00,96.36,card_298,0,2024-03-02,device_458
5401,784,2025-01-03 21:25:00,89.66,card_262,0,2024-03-02,device_458
1298,784,2025-01-06 20:17:00,23.43,card_432,0,2024-03-02,device_458
1100,784,2025-01-07 20:03:00,82.63,card_289,0,2024-03-02,device_458
8117,784,2025-01-09 15:23:00,14.18,card_717,0,2024-03-02,device_458
9235,784,2025-01-12 03:14:00,14.57,card_743,0,2024-03-02,device_458
8767,784,2025-01-14 14:33:00,39.17,card_639,0,2024-03-02,device_458
4711,784,2025-01-15 18:52:00,96.31,card_47,0,2024-03-02,device_458
9417,784,2025-01-15 18:54:00,21.62,card_261,1,2024-03-02,device_458
7356,784,2025-01-15 20:32:00,12.04,card_444,0,2024-03-02,device_458
6744,784,2025-01-17 15:45:00,60.85,card_473,0,2024-03-02,device_458
9466,784,2025-01-18 14:00:00,50.16,card_490,0,2024-03-02,device_458
4052,784,2025-01-19 08:40:00,70.87,card_833,0,2024-03-02,device_458
7849,784,2025-01-20 09:09:00,47.87,card_721,0,2024-03-02,device_458
5839,784,2025-01-23 08:34:00,86.35,card_24,0,2024-03-02,device_458
5406,784,2025-01-30 00:24:00,39.49,card_596,0,2024-03-02,device_458
3620,785,2025-01-02 11:08:00,30.96,card_335,0,2024-10-24,device_147
2109,785,2025-01-05 03:12:00,78.85,card_255,0,2024-10-24,device_147
8165,785,2025-01-12 09:34:00,18.54,card_875,0,2024-10-24,device_147
7572,785,2025-01-14 17:57:00,42.48,card_742,0,2024-10-24,device_147
6075,785,2025-01-17 02:18:00,58.86,card_768,0,2024-10-24,device_147
2948,785,2025-01-23 01:51:00,97.01,card_293,0,2024-10-24,device_147
3718,785,2025-01-23 21:56:00,40.95,card_462,0,2024-10-24,device_147
5404,785,2025-01-26 11:28:00,7.02,card_691,0,2024-10-24,device_147
4391,786,2025-01-02 01:50:00,78.26,card_653,0,2024-05-27,device_422
1248,786,2025-01-03 10:05:00,30.38,card_535,0,2024-05-27,device_422
7603,786,2025-01-03 12:08:00,83.39,card_747,0,2024-05-27,device_422
485,786,2025-01-04 02:58:00,28.04,card_181,0,2024-05-27,device_422
3745,786,2025-01-16 10:04:00,18.69,card_387,0,2024-05-27,device_422
7386,786,2025-01-23 12:46:00,57.29,card_118,0,2024-05-27,device_422
7347,786,2025-01-24 04:18:00,12.93,card_330,0,2024-05-27,device_422
4425,786,2025-01-26 20:54:00,14.04,card_753,0,2024-05-27,device_422
2352,786,2025-01-29 18:54:00,58.87,card_558,0,2024-05-27,device_422
2658,787,2025-01-02 21:29:00,70.53,card_796,0,2024-07-07,device_400
4730,787,2025-01-03 17:01:00,84.75,card_793,0,2024-07-07,device_400
6638,787,2025-01-04 00:02:00,19.09,card_687,0,2024-07-07,device_400
9880,787,2025-01-06 15:49:00,73.08,card_442,0,2024-07-07,device_400
5497,787,2025-01-15 13:11:00,80.64,card_188,0,2024-07-07,device_400
7502,787,2025-01-17 20:33:00,61.69,card_756,0,2024-07-07,device_400
4067,787,2025-01-19 09:21:00,97.31,card_559,0,2024-07-07,device_400
5903,787,2025-01-20 21:40:00,83.03,card_367,0,2024-07-07,device_400
6879,787,2025-01-28 16:12:00,33.6,card_303,0,2024-07-07,device_400
448,787,2025-01-30 21:55:00,23.09,card_831,0,2024-07-07,device_400
3928,787,2025-01-30 23:28:00,87.18,card_737,0,2024-07-07,device_400
7461,788,2025-01-01 04:25:00,74.92,card_528,0,2024-12-26,device_530
937,788,2025-01-01 06:34:00,12.94,card_661,0,2024-12-26,device_530
896,788,2025-01-05 17:47:00,84.71,card_748,0,2024-12-26,device_530
4410,788,2025-01-10 03:33:00,38.22,card_179,0,2024-12-26,device_530
2050,788,2025-01-14 14:10:00,65.87,card_343,0,2024-12-26,device_530
8474,788,2025-01-15 09:50:00,31.64,card_595,0,2024-12-26,device_530
7723,788,2025-01-19 12:17:00,20.44,card_757,0,2024-12-26,device_530
2381,788,2025-01-21 21:25:00,95.89,card_552,0,2024-12-26,device_530
2409,788,2025-01-23 04:34:00,59.13,card_891,0,2024-12-26,device_530
1551,788,2025-01-27 00:44:00,51.18,card_111,0,2024-12-26,device_530
8402,789,2025-01-07 07:05:00,25.5,card_632,0,2024-02-22,device_262
1217,789,2025-01-13 02:13:00,93.51,card_18,0,2024-02-22,device_262
3244,789,2025-01-17 20:07:00,96.55,card_66,0,2024-02-22,device_262
4251,789,2025-01-25 01:03:00,12.82,card_137,0,2024-02-22,device_262
8528,789,2025-01-28 17:12:00,31.44,card_510,0,2024-02-22,device_262
6193,789,2025-01-29 03:14:00,96.53,card_532,0,2024-02-22,device_262
8645,790,2025-01-01 00:25:00,86.85,card_622,0,2024-06-11,device_41
6291,790,2025-01-01 08:38:00,82.43,card_155,0,2024-06-11,device_41
2377,790,2025-01-03 18:40:00,77.52,card_887,0,2024-06-11,device_41
6789,790,2025-01-03 18:41:00,24.78,card_33,1,2024-06-11,device_41
4008,790,2025-01-09 00:22:00,72.15,card_293,0,2024-06-11,device_41
956,790,2025-01-09 21:16:00,98.84,card_550,0,2024-06-11,device_41
9488,790,2025-01-13 20:43:00,87.21,card_156,0,2024-06-11,device_41
5515,790,2025-01-15 03:48:00,12.15,card_330,0,2024-06-11,device_41
3617,790,2025-01-17 14:15:00,22.19,card_572,0,2024-06-11,device_41
203,790,2025-01-21 23:35:00,94.24,card_758,0,2024-06-11,device_41
7541,790,2025-01-23 20:38:00,40.82,card_128,0,2024-06-11,device_41
8905,790,2025-01-25 02:20:00,43.21,card_565,0,2024-06-11,device_41
6682,791,2025-01-04 12:17:00,34.03,card_719,0,2024-12-06,device_668
5651,791,2025-01-06 05:51:00,85.29,card_468,0,2024-12-06,device_668
9155,791,2025-01-09 03:16:00,65.28,card_213,0,2024-12-06,device_668
3160,791,2025-01-09 03:20:00,91.86,card_15,1,2024-12-06,device_668
2940,791,2025-01-16 18:43:00,91.62,card_162,0,2024-12-06,device_668
59,791,2025-01-18 02:40:00,17.49,card_141,0,2024-12-06,device_668
6714,791,2025-01-21 05:21:00,11.38,card_130,0,2024-12-06,device_668
5176,791,2025-01-21 22:48:00,44.31,card_46,0,2024-12-06,device_668
6364,791,2025-01-22 04:34:00,13.37,card_684,0,2024-12-06,device_668
118,791,2025-01-23 23:52:00,89.63,card_869,0,2024-12-06,device_668
7947,791,2025-01-25 07:02:00,81.1,card_82,0,2024-12-06,device_668
3167,792,2025-01-09 08:31:00,8.63,card_471,0,2024-02-23,device_137
8945,792,2025-01-14 22:22:00,81.09,card_166,0,2024-02-23,device_137
5555,792,2025-01-15 09:46:00,53.42,card_398,0,2024-02-23,device_137
6968,792,2025-01-19 10:58:00,63.22,card_62,0,2024-02-23,device_137
9437,792,2025-01-20 10:58:00,46.36,card_440,0,2024-02-23,device_137
3682,792,2025-01-20 23:38:00,67.0,card_375,0,2024-02-23,device_137
6614,792,2025-01-25 08:57:00,31.84,card_563,0,2024-02-23,device_137
1018,792,2025-01-25 18:35:00,33.85,card_64,0,2024-02-23,device_137
8498,792,2025-01-26 00:13:00,93.0,card_333,0,2024-02-23,device_137
3346,793,2025-01-01 00:22:00,22.52,card_709,0,2024-08-21,device_574
635,793,2025-01-02 18:11:00,72.13,card_258,0,2024-08-21,device_574
15,793,2025-01-04 23:36:00,63.69,card_435,0,2024-08-21,device_574
5212,793,2025-01-06 08:04:00,85.15,card_403,0,2024-08-21,device_574
779,793,2025-01-08 02:31:00,68.22,card_599,0,2024-08-21,device_574
3239,793,2025-01-17 02:26:00,54.41,card_822,0,2024-08-21,device_574
251,793,2025-01-17 02:27:00,24.87,card_411,1,2024-08-21,device_574
3469,793,2025-01-25 00:12:00,27.74,card_428,0,2024-08-21,device_574
8410,793,2025-01-25 05:24:00,76.61,card_40,0,2024-08-21,device_574
4931,793,2025-01-25 09:39:00,26.84,card_410,0,2024-08-21,device_574
1795,793,2025-01-25 23:06:00,44.87,card_316,0,2024-08-21,device_574
8863,793,2025-01-27 19:39:00,79.09,card_477,0,2024-08-21,device_574
9514,793,2025-01-28 20:54:00,56.06,card_696,0,2024-08-21,device_574
2826,794,2025-01-02 00:26:00,69.59,card_447,0,2024-04-14,device_577
9022,794,2025-01-02 16:55:00,70.55,card_878,0,2024-04-14,device_577
1156,794,2025-01-02 18:33:00,54.09,card_373,0,2024-04-14,device_577
8583,794,2025-01-05 00:21:00,96.15,card_170,0,2024-04-14,device_577
5895,794,2025-01-07 15:12:00,86.66,card_26,0,2024-04-14,device_577
1972,794,2025-01-09 12:07:00,13.79,card_518,0,2024-04-14,device_577
6482,794,2025-01-11 06:07:00,44.76,card_396,0,2024-04-14,device_577
4300,794,2025-01-12 00:03:00,40.72,card_350,0,2024-04-14,device_577
9727,794,2025-01-15 07:06:00,74.7,card_91,0,2024-04-14,device_577
5893,794,2025-01-16 10:38:00,34.32,card_667,0,2024-04-14,device_577
5549,794,2025-01-18 22:27:00,85.64,card_207,0,2024-04-14,device_577
5144,794,2025-01-19 02:03:00,24.63,card_442,0,2024-04-14,device_577
6230,794,2025-01-21 20:26:00,27.67,card_803,0,2024-04-14,device_577
7124,794,2025-01-28 00:55:00,56.31,card_22,0,2024-04-14,device_577
106,794,2025-01-28 00:56:00,87.32,card_702,1,2024-04-14,device_577
6021,794,2025-01-29 17:11:00,36.7,card_581,0,2024-04-14,device_577
103,795,2025-01-03 11:17:00,30.87,card_768,0,2024-10-24,device_187
6777,795,2025-01-09 12:42:00,93.23,card_544,0,2024-10-24,device_187
2992,795,2025-01-16 23:44:00,32.33,card_476,0,2024-10-24,device_187
6546,795,2025-01-23 09:27:00,23.99,card_319,0,2024-10-24,device_187
4512,795,2025-01-26 01:39:00,50.75,card_768,0,2024-10-24,device_187
9272,795,2025-01-26 17:48:00,7.0,card_154,0,2024-10-24,device_187
2194,795,2025-01-28 07:58:00,13.07,card_386,0,2024-10-24,device_187
6517,795,2025-01-28 07:59:00,74.88,card_806,1,2024-10-24,device_187
6278,796,2025-01-01 13:54:00,90.25,card_527,0,2024-01-04,device_34
9423,796,2025-01-03 13:33:00,24.7,card_41,0,2024-01-04,device_34
8387,796,2025-01-07 23:10:00,86.84,card_797,0,2024-01-04,device_34
3097,796,2025-01-08 14:05:00,19.16,card_736,0,2024-01-04,device_34
3868,796,2025-01-11 12:50:00,48.26,card_233,0,2024-01-04,device_34
610,796,2025-01-14 15:59:00,72.44,card_67,0,2024-01-04,device_34
7876,796,2025-01-19 14:05:00,87.46,card_648,0,2024-01-04,device_34
6426,796,2025-01-22 20:15:00,9.11,card_244,0,2024-01-04,device_34
2861,796,2025-01-25 04:17:00,6.03,card_301,0,2024-01-04,device_34
6990,796,2025-01-25 20:11:00,43.97,card_722,0,2024-01-04,device_34
8116,796,2025-01-29 21:41:00,72.6,card_53,0,2024-01-04,device_34
8704,797,2025-01-05 05:41:00,12.07,card_551,0,2024-01-09,device_797
286,797,2025-01-08 00:05:00,93.03,card_658,0,2024-01-09,device_797
7697,797,2025-01-10 05:05:00,53.53,card_726,0,2024-01-09,device_797
1376,797,2025-01-12 03:21:00,89.01,card_98,0,2024-01-09,device_797
6288,797,2025-01-14 04:44:00,81.07,card_96,0,2024-01-09,device_797
912,797,2025-01-17 04:00:00,95.33,card_388,0,2024-01-09,device_797
4402,797,2025-01-20 09:52:00,72.55,card_602,0,2024-01-09,device_797
80,797,2025-01-22 05:08:00,10.85,card_330,0,2024-01-09,device_797
1039,797,2025-01-22 07:45:00,52.93,card_266,0,2024-01-09,device_797
7755,797,2025-01-26 08:47:00,38.64,card_438,0,2024-01-09,device_797
1665,797,2025-01-26 13:21:00,46.75,card_704,0,2024-01-09,device_797
6954,797,2025-01-26 18:19:00,89.33,card_884,0,2024-01-09,device_797
1534,798,2025-01-03 11:02:00,14.07,card_623,0,2024-07-29,device_204
7677,798,2025-01-03 19:07:00,38.66,card_26,0,2024-07-29,device_204
2564,798,2025-01-14 00:44:00,37.38,card_548,0,2024-07-29,device_204
2802,798,2025-01-15 03:04:00,78.04,card_493,0,2024-07-29,device_204
4734,798,2025-01-15 14:18:00,25.81,card_512,0,2024-07-29,device_204
1340,798,2025-01-18 17:24:00,41.92,card_196,0,2024-07-29,device_204
3182,798,2025-01-19 15:26:00,41.64,card_470,0,2024-07-29,device_204
3684,798,2025-01-20 12:13:00,30.07,card_654,0,2024-07-29,device_204
1865,798,2025-01-24 20:27:00,66.02,card_27,0,2024-07-29,device_204
7581,798,2025-01-30 20:30:00,76.8,card_863,0,2024-07-29,device_204
7760,799,2025-01-02 05:25:00,75.46,card_113,0,2024-07-20,device_28
8714,799,2025-01-05 04:37:00,45.3,card_686,0,2024-07-20,device_28
9785,799,2025-01-07 07:21:00,40.93,card_598,0,2024-07-20,device_28
7707,799,2025-01-13 02:14:00,77.24,card_285,0,2024-07-20,device_28
2754,799,2025-01-17 07:03:00,87.2,card_444,0,2024-07-20,device_28
8180,799,2025-01-19 06:58:00,75.57,card_772,0,2024-07-20,device_28
3653,799,2025-01-24 16:09:00,68.13,card_350,0,2024-07-20,device_28
8794,799,2025-01-25 10:11:00,62.88,card_495,0,2024-07-20,device_28
631,799,2025-01-25 18:33:00,41.17,card_576,0,2024-07-20,device_28
1847,799,2025-01-28 19:33:00,87.71,card_720,0,2024-07-20,device_28
6157,799,2025-01-30 02:55:00,77.56,card_528,0,2024-07-20,device_28
1377,799,2025-01-30 21:44:00,99.92,card_389,0,2024-07-20,device_28
2956,800,2025-01-09 19:21:00,48.15,card_173,0,2024-11-11,device_37
8460,800,2025-01-11 18:49:00,55.55,card_810,0,2024-11-11,device_37
8623,800,2025-01-12 10:41:00,57.13,card_124,0,2024-11-11,device_37
1558,800,2025-01-13 13:38:00,80.14,card_393,0,2024-11-11,device_37
6991,800,2025-01-14 06:23:00,48.16,card_163,0,2024-11-11,device_37
5318,800,2025-01-17 22:04:00,78.85,card_442,0,2024-11-11,device_37
3536,800,2025-01-18 19:11:00,40.76,card_816,0,2024-11-11,device_37
445,800,2025-01-19 00:59:00,76.0,card_304,0,2024-11-11,device_37
5980,800,2025-01-19 03:12:00,57.17,card_612,0,2024-11-11,device_37
9477,800,2025-01-21 01:18:00,75.41,card_629,0,2024-11-11,device_37
7224,800,2025-01-22 05:58:00,56.03,card_245,0,2024-11-11,device_37
2297,800,2025-01-23 13:31:00,91.81,card_2,0,2024-11-11,device_37
324,800,2025-01-24 07:10:00,47.98,card_72,0,2024-11-11,device_37
4824,800,2025-01-28 09:26:00,22.23,card_637,0,2024-11-11,device_37
3224,801,2025-01-02 12:20:00,18.03,card_807,0,2024-10-19,device_744
2278,801,2025-01-06 12:15:00,51.54,card_9,0,2024-10-19,device_744
1401,801,2025-01-08 12:04:00,33.44,card_87,0,2024-10-19,device_744
5034,801,2025-01-10 06:31:00,6.85,card_605,0,2024-10-19,device_744
9122,801,2025-01-13 05:04:00,11.65,card_67,0,2024-10-19,device_744
1685,801,2025-01-17 09:22:00,25.17,card_205,0,2024-10-19,device_744
7942,801,2025-01-17 09:23:00,9.7,card_591,1,2024-10-19,device_744
1501,802,2025-01-03 07:34:00,20.37,card_198,0,2024-10-26,device_541
6501,802,2025-01-13 07:18:00,57.57,card_40,0,2024-10-26,device_541
8144,802,2025-01-13 22:39:00,9.0,card_431,0,2024-10-26,device_541
9756,802,2025-01-14 02:20:00,63.83,card_195,0,2024-10-26,device_541
4870,802,2025-01-14 02:31:00,44.61,card_8,0,2024-10-26,device_541
8120,802,2025-01-15 04:41:00,51.56,card_618,0,2024-10-26,device_541
1267,802,2025-01-17 23:27:00,93.28,card_29,0,2024-10-26,device_541
3448,802,2025-01-18 11:47:00,50.88,card_593,0,2024-10-26,device_541
9386,802,2025-01-18 14:13:00,78.75,card_769,0,2024-10-26,device_541
2,802,2025-01-19 09:19:00,7.84,card_596,0,2024-10-26,device_541
7751,802,2025-01-23 00:52:00,5.47,card_531,0,2024-10-26,device_541
6347,802,2025-01-23 02:31:00,28.55,card_620,0,2024-10-26,device_541
2559,802,2025-01-25 00:43:00,58.74,card_318,0,2024-10-26,device_541
5321,802,2025-01-25 20:17:00,15.25,card_221,0,2024-10-26,device_541
7720,803,2025-01-02 21:30:00,8.54,card_128,0,2024-08-10,device_63
8362,803,2025-01-02 21:32:00,58.77,card_881,1,2024-08-10,device_63
8887,803,2025-01-22 06:54:00,81.54,card_369,0,2024-08-10,device_63
6145,803,2025-01-22 09:56:00,6.47,card_858,0,2024-08-10,device_63
5200,803,2025-01-23 17:56:00,44.89,card_260,0,2024-08-10,device_63
6904,803,2025-01-28 00:01:00,77.47,card_683,0,2024-08-10,device_63
7997,803,2025-01-30 21:18:00,38.38,card_355,0,2024-08-10,device_63
1445,804,2025-01-01 12:45:00,64.22,card_676,0,2024-06-19,device_410
7478,804,2025-01-05 18:04:00,74.83,card_855,0,2024-06-19,device_410
9189,804,2025-01-05 18:05:00,15.81,card_315,1,2024-06-19,device_410
5780,804,2025-01-11 21:57:00,75.32,card_523,0,2024-06-19,device_410
5702,804,2025-01-12 02:51:00,48.17,card_600,0,2024-06-19,device_410
1414,804,2025-01-12 06:53:00,85.1,card_498,0,2024-06-19,device_410
4504,804,2025-01-14 11:27:00,85.5,card_336,0,2024-06-19,device_410
8928,804,2025-01-16 13:43:00,37.95,card_242,0,2024-06-19,device_410
7503,804,2025-01-18 22:10:00,70.66,card_635,0,2024-06-19,device_410
1797,804,2025-01-19 14:05:00,93.42,card_651,0,2024-06-19,device_410
7295,804,2025-01-23 22:44:00,24.42,card_406,0,2024-06-19,device_410
3185,804,2025-01-30 01:19:00,14.57,card_40,0,2024-06-19,device_410
257,805,2025-01-03 02:31:00,11.95,card_381,0,2024-10-10,device_455
7764,805,2025-01-04 12:44:00,84.26,card_208,0,2024-10-10,device_455
1225,805,2025-01-10 22:19:00,60.33,card_645,0,2024-10-10,device_455
5529,805,2025-01-11 23:18:00,40.36,card_817,0,2024-10-10,device_455
5790,805,2025-01-12 10:30:00,11.8,card_657,0,2024-10-10,device_455
5344,805,2025-01-12 12:46:00,33.97,card_100,0,2024-10-10,device_455
319,805,2025-01-15 04:33:00,73.1,card_716,0,2024-10-10,device_455
6345,805,2025-01-23 16:16:00,9.05,card_310,0,2024-10-10,device_455
6346,805,2025-01-25 04:25:00,87.15,card_370,0,2024-10-10,device_455
9310,806,2025-01-05 10:02:00,29.88,card_548,0,2024-01-21,device_3
3634,806,2025-01-05 17:00:00,21.6,card_486,0,2024-01-21,device_3
544,806,2025-01-18 17:39:00,61.94,card_842,0,2024-01-21,device_3
7928,806,2025-01-19 03:19:00,41.31,card_35,0,2024-01-21,device_3
5975,806,2025-01-21 12:46:00,67.12,card_415,0,2024-01-21,device_3
9890,806,2025-01-26 21:58:00,63.59,card_575,0,2024-01-21,device_3
2724,806,2025-01-28 00:04:00,60.92,card_315,0,2024-01-21,device_3
31,806,2025-01-28 00:06:00,90.69,card_39,1,2024-01-21,device_3
4333,807,2025-01-01 08:56:00,23.55,card_860,0,2024-12-13,device_689
5369,807,2025-01-04 08:40:00,37.42,card_665,0,2024-12-13,device_689
7406,807,2025-01-05 02:32:00,99.56,card_362,0,2024-12-13,device_689
7662,807,2025-01-16 22:42:00,26.15,card_163,0,2024-12-13,device_689
6866,807,2025-01-17 16:51:00,28.23,card_772,0,2024-12-13,device_689
9000,807,2025-01-22 21:58:00,76.47,card_799,0,2024-12-13,device_689
3071,807,2025-01-26 09:26:00,18.29,card_489,0,2024-12-13,device_689
9455,807,2025-01-27 03:56:00,9.74,card_331,0,2024-12-13,device_689
3149,807,2025-01-30 22:01:00,84.55,card_484,0,2024-12-13,device_689
4626,808,2025-01-01 18:34:00,7.7,card_373,0,2024-12-23,device_514
3972,808,2025-01-02 04:50:00,39.28,card_468,0,2024-12-23,device_514
5380,808,2025-01-04 11:46:00,88.74,card_297,0,2024-12-23,device_514
8709,808,2025-01-04 11:47:00,278.21999999999997,card_532,1,2024-12-23,device_514
7096,808,2025-01-06 22:57:00,27.71,card_482,0,2024-12-23,device_514
6134,808,2025-01-07 07:15:00,38.68,card_540,0,2024-12-23,device_514
1499,808,2025-01-07 17:42:00,94.88,card_356,0,2024-12-23,device_514
7962,808,2025-01-09 17:10:00,39.01,card_355,0,2024-12-23,device_514
41,808,2025-01-11 22:46:00,80.24,card_811,0,2024-12-23,device_514
8152,808,2025-01-30 13:20:00,78.68,card_605,0,2024-12-23,device_514
1823,809,2025-01-01 23:46:00,5.3,card_310,0,2024-10-29,device_550
6642,809,2025-01-02 12:58:00,26.1,card_382,0,2024-10-29,device_550
9268,809,2025-01-03 06:03:00,60.07,card_618,0,2024-10-29,device_550
214,809,2025-01-03 10:35:00,52.8,card_559,0,2024-10-29,device_550
3402,809,2025-01-04 16:52:00,56.04,card_681,0,2024-10-29,device_550
5570,809,2025-01-09 03:46:00,60.25,card_708,0,2024-10-29,device_550
770,809,2025-01-09 22:58:00,51.29,card_170,0,2024-10-29,device_550
806,809,2025-01-10 05:07:00,26.96,card_656,0,2024-10-29,device_550
1234,809,2025-01-11 11:36:00,64.33,card_255,0,2024-10-29,device_550
1482,809,2025-01-12 05:50:00,31.55,card_219,0,2024-10-29,device_550
4312,809,2025-01-15 08:03:00,43.53,card_734,0,2024-10-29,device_550
7160,809,2025-01-17 08:52:00,55.92,card_617,0,2024-10-29,device_550
7544,809,2025-01-19 09:53:00,77.55,card_459,0,2024-10-29,device_550
2669,809,2025-01-19 14:02:00,79.64,card_835,0,2024-10-29,device_550
6384,809,2025-01-25 01:57:00,71.64,card_348,0,2024-10-29,device_550
2783,809,2025-01-27 18:41:00,24.08,card_553,0,2024-10-29,device_550
8962,810,2025-01-02 09:03:00,59.91,card_193,0,2024-05-16,device_611
6718,810,2025-01-02 12:52:00,53.78,card_471,0,2024-05-16,device_611
9212,810,2025-01-05 04:25:00,79.55,card_126,0,2024-05-16,device_611
4912,810,2025-01-10 12:42:00,99.15,card_147,0,2024-05-16,device_611
1161,810,2025-01-10 16:43:00,33.48,card_828,0,2024-05-16,device_611
7918,810,2025-01-16 21:21:00,21.35,card_714,0,2024-05-16,device_611
414,810,2025-01-19 01:39:00,79.17,card_309,0,2024-05-16,device_611
202,810,2025-01-19 02:02:00,95.99,card_210,0,2024-05-16,device_611
8711,810,2025-01-21 01:48:00,45.71,card_527,0,2024-05-16,device_611
2061,810,2025-01-23 05:30:00,30.33,card_467,0,2024-05-16,device_611
1415,811,2025-01-01 20:14:00,93.55,card_558,0,2024-07-31,device_62
5814,811,2025-01-09 23:58:00,60.98,card_884,0,2024-07-31,device_62
665,811,2025-01-18 15:48:00,89.51,card_355,0,2024-07-31,device_62
429,811,2025-01-19 04:07:00,9.56,card_592,0,2024-07-31,device_62
2340,811,2025-01-19 04:10:00,46.14,card_38,1,2024-07-31,device_62
4607,811,2025-01-26 06:44:00,52.21,card_384,0,2024-07-31,device_62
9657,811,2025-01-29 00:30:00,29.52,card_439,0,2024-07-31,device_62
2343,811,2025-01-30 15:40:00,10.74,card_555,0,2024-07-31,device_62
6313,811,2025-01-30 16:34:00,69.42,card_833,0,2024-07-31,device_62
6093,812,2025-01-08 15:40:00,44.87,card_486,0,2024-10-13,device_542
7693,812,2025-01-08 16:04:00,79.29,card_565,0,2024-10-13,device_542
1141,812,2025-01-08 21:14:00,46.08,card_238,0,2024-10-13,device_542
3301,812,2025-01-10 20:47:00,98.84,card_343,0,2024-10-13,device_542
3311,812,2025-01-13 15:17:00,5.48,card_630,0,2024-10-13,device_542
9943,812,2025-01-24 17:30:00,98.78,card_715,0,2024-10-13,device_542
2641,812,2025-01-28 16:14:00,45.58,card_548,0,2024-10-13,device_542
813,812,2025-01-29 22:31:00,56.37,card_311,0,2024-10-13,device_542
3703,813,2025-01-05 02:54:00,58.27,card_767,0,2024-12-21,device_95
5603,813,2025-01-06 09:45:00,82.48,card_691,0,2024-12-21,device_95
